OK,Funny,Ingenious,Longwinded,Persuasive,Courageous,Jaw-dropping,Unconvincing,Inspiring,Informative,Fascinating,Beautiful,Obnoxious,Confusing,url
0.016778523489932886,0.01174496644295302,0.17953020134228187,0.010626398210290829,0.07829977628635347,0.08389261744966443,0.03523489932885906,0.00727069351230425,0.28803131991051456,0.15604026845637584,0.08892617449664429,0.03747203579418344,0.0022371364653243847,0.0039149888143176735,"https://www.ted.com/talks/amy_smith_shares_simple_lifesaving_design
"
0.03521491455204557,0.025375453133091662,0.0958052822371828,0.061626100466079754,0.011393060590367685,0.04091144484722942,0.04816157431382703,0.0585189021232522,0.1879854997410668,0.03676851372345935,0.11393060590367685,0.13412739513205593,0.10875194199896426,0.041429311237700675,"https://www.ted.com/talks/ross_lovegrove_shares_organic_designs
"
0.04328453214513049,0.0120942075111394,0.10821133036282622,0.02928071292170592,0.046467218332272436,0.04010184595798854,0.03437301082113304,0.008911521323997454,0.1763208147676639,0.30426479949077023,0.11521323997453851,0.06619987269255251,0.007001909611712286,0.008274984086569064,"https://www.ted.com/talks/jimmy_wales_on_the_birth_of_wikipedia
"
0.05862361937128292,0.010195412064570943,0.0994052676295667,0.025488530161427356,0.10195412064570943,0.044180118946474084,0.022090059473237042,0.022090059473237042,0.21920135938827529,0.27187765505522515,0.09430756159728122,0.018691588785046728,0.005097706032285472,0.006796941376380629,"https://www.ted.com/talks/richard_baraniuk_on_open_source_learning
"
0.087141750580945,0.5420216886134779,0.0749419054996127,0.05151045701006971,0.0038729666924864447,0.014523625096824167,0.015491866769945779,0.026529821843532145,0.037955073586367155,0.011812548412083656,0.03427575522850503,0.014329976762199844,0.046281951975213016,0.039310611928737416,"https://www.ted.com/talks/ze_frank_s_nerdcore_comedy
"
0.11096938775510204,0.13520408163265307,0.011479591836734694,0.15178571428571427,0.029336734693877552,0.042091836734693876,0.003826530612244898,0.08545918367346939,0.1096938775510204,0.10459183673469388,0.04336734693877551,0.06887755102040816,0.05229591836734694,0.05102040816326531,"https://www.ted.com/talks/mena_trott_tours_her_blog_world
"
0.03654916512059369,0.07235621521335807,0.03200371057513915,0.022727272727272728,0.1403525046382189,0.016419294990723563,0.01920222634508349,0.023098330241187383,0.10046382189239332,0.24035250463821892,0.1953617810760668,0.08014842300556586,0.010296846011131726,0.010667903525046383,"https://www.ted.com/talks/helen_fisher_tells_us_why_we_love_cheat
"
0.010116731517509728,0.042412451361867706,0.017120622568093387,0.012062256809338522,0.0377431906614786,0.2544747081712062,0.0377431906614786,0.010505836575875487,0.3070038910505837,0.05992217898832685,0.05603112840466926,0.1330739299610895,0.016731517509727626,0.005058365758754864,"https://www.ted.com/talks/eve_ensler_on_happiness_in_body_and_soul
"
0.020598194130925507,0.036963882618510156,0.07590293453724604,0.012697516930022574,0.3481941309255079,0.025959367945823927,0.03922121896162528,0.013826185101580136,0.11202031602708803,0.12584650112866816,0.14531602708803612,0.025677200902934537,0.005925507900677201,0.011851015801354402,"https://www.ted.com/talks/david_deutsch_on_our_place_in_the_cosmos
"
0.020243796255986067,0.02764475402699173,0.09077057030909882,0.019808445798868087,0.07988680888114932,0.024379625598606878,0.07052677405311275,0.00892468437091859,0.14671310404875926,0.14214192424902047,0.27884196778406617,0.07248585111014366,0.00848933391380061,0.00914235959947758,"https://www.ted.com/talks/richard_dawkins_on_our_queer_universe
"
0.021611001964636542,0.2382121807465619,0.08595284872298625,0.01719056974459725,0.05353634577603143,0.04567779960707269,0.029960707269155205,0.009332023575638507,0.02111984282907662,0.26129666011787817,0.19842829076620824,0.005893909626719057,0.008349705304518664,0.00343811394891945,"https://www.ted.com/talks/steven_levitt_analyzes_crack_economics
"
0.033807829181494664,0.1562090279078479,0.10554410938377973,0.017793594306049824,0.09496160329649747,0.008147593182243866,0.027158643940812886,0.010769807079977524,0.1194980333395767,0.1876755946806518,0.194980333395767,0.031185615283761004,0.004776175313729163,0.0074920397078104516,"https://www.ted.com/talks/malcolm_gladwell_on_spaghetti_sauce
"
0.02213370979126752,0.08712312191186851,0.058787939901179795,0.008520721992538066,0.11873550468891803,0.012503781385499646,0.052788141575073104,0.008772814359181204,0.17918725420994253,0.19658162750831903,0.2169506907330846,0.02238580215791066,0.00337803771301805,0.012150852072199254,"https://www.ted.com/talks/dan_gilbert_asks_why_are_we_happy
"
0.02816995650719304,0.10210772833723654,0.08036132485781197,0.011910337905654066,0.16580796252927402,0.026764804282368684,0.03486115757778521,0.021679491468718635,0.162395449983272,0.16942121110739378,0.166677818668451,0.018534626965540313,0.007694881231180997,0.0036132485781197724,"https://www.ted.com/talks/barry_schwartz_on_the_paradox_of_choice
"
0.036214389183969097,0.006277160791887977,0.13471752776436505,0.04056011588604539,0.04490584258812168,0.08256880733944955,0.07339449541284404,0.01834862385321101,0.18203766296475132,0.13375181071945919,0.17189763399323998,0.03283437952679865,0.028005794302269436,0.014485755673587638,"https://www.ted.com/talks/eva_vertes_looks_to_the_future_of_medicine
"
0.026440554339897886,0.039204959883296864,0.05415754923413567,0.039204959883296864,0.24781181619256018,0.0638220277169949,0.061451495258935084,0.056345733041575495,0.09445660102115244,0.09773887673231219,0.14806710430342815,0.011852662290299052,0.02188183807439825,0.03756382202771699,"https://www.ted.com/talks/aubrey_de_grey_says_we_can_avoid_aging
"
0.0453257790368272,0.00141643059490085,0.15864022662889518,0.0226628895184136,0.09348441926345609,0.07790368271954674,0.025495750708215296,0.0113314447592068,0.23229461756373937,0.21671388101983002,0.08640226628895184,0.0084985835694051,0.00424929178470255,0.015580736543909348,"https://www.ted.com/talks/iqbal_quadir_says_mobiles_fight_poverty
"
0.02781456953642384,0.006622516556291391,0.039735099337748346,0.006622516556291391,0.12185430463576159,0.07019867549668875,0.007947019867549669,0.02119205298013245,0.3443708609271523,0.1827814569536424,0.08211920529801324,0.07947019867549669,0.003973509933774834,0.005298013245033113,"https://www.ted.com/talks/jacqueline_novogratz_invests_in_ending_poverty
"
0.05747126436781609,0.0022988505747126436,0.09655172413793103,0.07126436781609195,0.11724137931034483,0.12183908045977011,0.006896551724137931,0.009195402298850575,0.1632183908045977,0.23218390804597702,0.06206896551724138,0.02528735632183908,0.009195402298850575,0.02528735632183908,"https://www.ted.com/talks/sasa_vucinic_invests_in_free_press
"
0.05717488789237668,0.010089686098654708,0.034753363228699555,0.023542600896860985,0.12556053811659193,0.15582959641255606,0.03923766816143498,0.03923766816143498,0.1266816143497758,0.24439461883408073,0.04932735426008968,0.053811659192825115,0.01233183856502242,0.028026905829596414,"https://www.ted.com/talks/ashraf_ghani_on_rebuilding_broken_states
"
0.05690252350321623,0.031172686788718457,0.0425531914893617,0.034636318654131616,0.09797130133597229,0.08312716476991588,0.031172686788718457,0.03809995051954478,0.24641266699653636,0.16625432953983177,0.12221672439386443,0.014844136566056407,0.023255813953488372,0.011380504700643246,"https://www.ted.com/talks/burt_rutan_sees_the_future_of_space
"
0.019743336623889437,0.07897334649555775,0.006910167818361303,0.009871668311944718,0.02171767028627838,0.2704837117472853,0.07305034550839092,0.017769002961500493,0.2843040473840079,0.04343534057255676,0.12240868706811452,0.04343534057255676,0.006910167818361303,0.0009871668311944718,"https://www.ted.com/talks/ben_saunders_skis_to_the_north_pole
"
0.02476780185758514,0.026831785345717233,0.022703818369453045,0.04231166150670795,0.14963880288957687,0.10732714138286893,0.04024767801857585,0.030959752321981424,0.30340557275541796,0.0825593395252838,0.05263157894736842,0.07017543859649122,0.034055727554179564,0.01238390092879257,"https://www.ted.com/talks/bono_s_call_to_action_for_africa
"
0.028361344537815126,0.008403361344537815,0.02100840336134454,0.06092436974789916,0.06722689075630252,0.0546218487394958,0.09978991596638656,0.01050420168067227,0.16596638655462184,0.19327731092436976,0.1565126050420168,0.11134453781512606,0.01050420168067227,0.011554621848739496,"https://www.ted.com/talks/edward_burtynsky_on_manufactured_landscapes
"
0.04609218436873747,0.002004008016032064,0.25250501002004005,0.036072144288577156,0.05410821643286573,0.022044088176352707,0.036072144288577156,0.04008016032064128,0.09619238476953908,0.23046092184368738,0.14829659318637275,0.012024048096192385,0.01603206412825651,0.008016032064128256,"https://www.ted.com/talks/robert_fischell_on_medical_inventing
"
0.033860045146726865,0.046501128668171555,0.04785553047404063,0.04424379232505643,0.16433408577878103,0.006772009029345372,0.03295711060948081,0.0009029345372460496,0.03927765237020316,0.381038374717833,0.16117381489841986,0.005869074492099322,0.004966139954853273,0.030248306997742665,"https://www.ted.com/talks/peter_donnelly_shows_how_stats_fool_juries
"
0.027101200686106348,0.31457975986277875,0.05820468839336764,0.004230989136649514,0.2238993710691824,0.012464265294453974,0.015208690680388794,0.01726700971983991,0.04265294453973699,0.15368782161234992,0.09136649514008005,0.015551743853630647,0.017953116066323615,0.005831903945111492,"https://www.ted.com/talks/michael_shermer_on_believing_strange_things
"
0.042831105710814096,0.0054678007290400975,0.06287970838396112,0.04556500607533415,0.07199270959902794,0.018529769137302553,0.09386391251518833,0.03371810449574727,0.11786148238153099,0.2448359659781288,0.20990279465370595,0.016707168894289186,0.008201701093560146,0.02764277035236938,"https://www.ted.com/talks/ray_kurzweil_on_how_technology_will_transform_us
"
0.03984206748025843,0.003948312993539124,0.06891600861450108,0.052763819095477386,0.38908829863603733,0.012203876525484566,0.017587939698492462,0.048815506101938265,0.10014357501794688,0.09655419956927494,0.11162957645369706,0.01866475233309404,0.008614501076812634,0.0312275664034458,"https://www.ted.com/talks/kevin_kelly_on_how_technology_evolves
"
0.04240282685512368,0.005889281507656066,0.04240282685512368,0.02944640753828033,0.10836277974087162,0.21201413427561838,0.038869257950530034,0.016489988221436984,0.26148409893992935,0.1707891637220259,0.03180212014134275,0.027090694935217905,0.0035335689045936395,0.009422850412249705,"https://www.ted.com/talks/peter_gabriel_fights_injustice_with_video
"
0.04562712315992806,0.19756211283554254,0.04249650303070672,0.0017984413508292812,0.09545060947179111,0.030440285086258578,0.016718843668820357,0.014187703989875441,0.3315792979417838,0.12735629121428096,0.05175514554053154,0.03836674881769134,0.0037967095184173716,0.0028641843735429293,"https://www.ted.com/talks/richard_st_john_s_8_secrets_of_success
"
0.05096262740656852,0.35824839562098904,0.1423178557946395,0.015477538693846734,0.009437523593808984,0.016610041525103814,0.03548508871272178,0.021140052850132124,0.07361268403171008,0.007927519818799546,0.07021517553793885,0.15402038505096263,0.027557568893922236,0.01698754246885617,"https://www.ted.com/talks/rives_controls_the_internet
"
0.07617411225658649,0.030927835051546393,0.017754868270332187,0.004581901489117984,0.18957617411225658,0.017754868270332187,0.035509736540664374,0.03493699885452463,0.08648339060710195,0.4289805269186712,0.04868270332187858,0.004581901489117984,0.008018327605956471,0.016036655211912942,"https://www.ted.com/talks/dean_ornish_on_the_world_s_killer_diet
"
0.061752988047808766,0.00298804780876494,0.02091633466135458,0.0697211155378486,0.07270916334661355,0.044820717131474105,0.03187250996015936,0.09661354581673307,0.10458167330677291,0.2639442231075697,0.1294820717131474,0.017928286852589643,0.046812749003984064,0.035856573705179286,"https://www.ted.com/talks/robert_neuwirth_on_our_shadow_cities
"
0.02649797087610408,0.0038195273334924802,0.03318214370971592,0.01885891620911912,0.39818572451659107,0.06755788971114825,0.01599427070899976,0.12819288613034138,0.0668417283361184,0.13105753163046074,0.040343757460014326,0.0038195273334924802,0.05060873716877536,0.015039388875626641,"https://www.ted.com/talks/bjorn_lomborg_sets_global_priorities
"
0.016251354279523293,0.014734561213434453,0.029469122426868905,0.011917659804983749,0.09230769230769231,0.041603466955579635,0.08234019501625135,0.011700975081256771,0.21018418201516792,0.15124593716143012,0.20108342361863488,0.12199349945828819,0.009967497291440953,0.005200433369447454,"https://www.ted.com/talks/wade_davis_on_endangered_cultures
"
0.03337969401947149,0.006954102920723227,0.022253129346314324,0.04172461752433936,0.0458970792767733,0.08484005563282336,0.02364394993045897,0.03477051460361613,0.21835883171070933,0.16133518776077885,0.12239221140472879,0.17524339360222532,0.009735744089012517,0.019471488178025034,"https://www.ted.com/talks/phil_borges_on_endangered_cultures
"
0.05918160297598918,0.015894487656408524,0.04463983767331755,0.0368616841393304,0.0635779506256341,0.021305377071356105,0.039567128846804196,0.020290835306053433,0.15556307067974298,0.2052756171795739,0.24923909367602298,0.07237064592492391,0.007101792357118702,0.009130875887724045,"https://www.ted.com/talks/martin_rees_asks_is_this_our_final_century
"
0.060336763330215155,0.1599625818521983,0.05659494855004677,0.047708138447146865,0.13470533208606175,0.06548175865294668,0.010757717492984098,0.050046772684752105,0.16043030869971936,0.11739943872778298,0.07811038353601497,0.01403180542563143,0.018709073900841908,0.025724976613657625,"https://www.ted.com/talks/robert_wright_on_optimism
"
0.0718954248366013,0.02178649237472767,0.02832244008714597,0.00980392156862745,0.0784313725490196,0.010893246187363835,0.011982570806100218,0.0054466230936819175,0.10239651416122005,0.41830065359477125,0.21895424836601307,0.014161220043572984,0.002178649237472767,0.0054466230936819175,"https://www.ted.com/talks/steven_johnson_tours_the_ghost_map
"
0.042702358189929894,0.007010834926704908,0.07393244104525175,0.023581899298916506,0.1586998087954111,0.018483110261312937,0.022944550669216062,0.010197578075207138,0.26003824091778205,0.22625876354365837,0.12746972594008923,0.020395156150414276,0.0019120458891013384,0.006373486297004461,"https://www.ted.com/talks/charles_leadbeater_on_innovation
"
0.013359722909450767,0.0034636318654131617,0.06927263730826323,0.009566221342569684,0.005607784924954643,0.023420748804222333,0.3316839848259937,0.003628566716147122,0.08659079663532905,0.0029688273132112814,0.13953488372093023,0.29853207982846774,0.003628566716147122,0.008741547088899885,"https://www.ted.com/talks/pilobolus_perform_symbiosis
"
0.025101763907734057,0.1010854816824966,0.10244233378561737,0.009497964721845319,0.024423337856173677,0.12143826322930801,0.09905020352781546,0.0047489823609226595,0.14111261872455902,0.045454545454545456,0.1519674355495251,0.12618724559023067,0.026458616010854818,0.02103120759837178,"https://www.ted.com/talks/anna_deavere_smith_s_american_character
"
0.09281961471103327,0.005253940455341506,0.15586690017513136,0.0542907180385289,0.021015761821366025,0.0070052539404553416,0.040280210157618214,0.03852889667250438,0.0840630472854641,0.17162872154115585,0.14711033274956217,0.0070052539404553416,0.010507880910683012,0.1646234676007005,"https://www.ted.com/talks/saul_griffith_on_everyday_inventions
"
0.010787486515641856,0.011866235167206042,0.16828478964401294,0.022653721682847898,0.045307443365695796,0.009708737864077669,0.11326860841423948,0.012944983818770227,0.20280474649406688,0.11974110032362459,0.1855447680690399,0.028047464940668825,0.009708737864077669,0.0593311758360302,"https://www.ted.com/talks/neil_gershenfeld_on_fab_labs
"
0.0391123439667129,0.05520110957004161,0.02579750346740638,0.020249653259361997,0.15950069348127602,0.04410540915395284,0.009708737864077669,0.014701803051317614,0.34951456310679613,0.11400832177531206,0.06712898751733704,0.08682385575589459,0.005825242718446602,0.008321775312066574,"https://www.ted.com/talks/carl_honore_praises_slowness
"
0.03976311336717428,0.009306260575296108,0.031302876480541454,0.03807106598984772,0.1353637901861252,0.08629441624365482,0.02707275803722504,0.0194585448392555,0.311336717428088,0.17597292724196278,0.0727580372250423,0.03807106598984772,0.009306260575296108,0.005922165820642978,"https://www.ted.com/talks/bill_clinton_on_rebuilding_rwanda
"
0.02633085289066972,0.025186033199771037,0.03434459072696051,0.040641099026903264,0.10188895248998282,0.04235832856325129,0.045220377790498,0.009730967372638809,0.2306811677160847,0.20206067544361764,0.13108185460789926,0.09616485403548941,0.0028620492272467086,0.011448196908986834,"https://www.ted.com/talks/e_o_wilson_on_saving_life_on_earth
"
0.010139416983523447,0.0012674271229404308,0.010561892691170258,0.011406844106463879,0.07224334600760456,0.26911702577101815,0.12505280946345584,0.010139416983523447,0.24250105618926912,0.09885931558935361,0.08365019011406843,0.053231939163498096,0.005492184199408534,0.0063371356147021544,"https://www.ted.com/talks/james_nachtwey_s_searing_pictures_of_war
"
0.01984877126654064,0.011342155009451797,0.011027095148078135,0.02205419029615627,0.08979206049149338,0.09105229993698803,0.03371140516698173,0.00945179584120983,0.297416509136736,0.1219281663516068,0.13610586011342155,0.1389413988657845,0.008506616257088847,0.008821676118462508,"https://www.ted.com/talks/jane_goodall_on_what_separates_us_from_the_apes
"
0.030072325846973735,0.14940997335363532,0.08450704225352113,0.008755234107346783,0.15435858393604873,0.017320137038446898,0.01903311762466692,0.011229539398553484,0.19794442329653597,0.1897601827179292,0.10867910163684812,0.018081461743433575,0.006471259992386753,0.0043776170536733916,"https://www.ted.com/talks/seth_godin_on_sliced_bread
"
0.03459119496855346,0.16037735849056603,0.05555555555555555,0.02830188679245283,0.01519916142557652,0.020440251572327043,0.02830188679245283,0.09643605870020965,0.12054507337526206,0.18867924528301888,0.15618448637316562,0.05293501048218029,0.024633123689727462,0.01781970649895178,"https://www.ted.com/talks/james_watson_on_how_he_discovered_dna
"
0.14185814185814186,0.15934065934065933,0.11038961038961038,0.06143856143856144,0.015984015984015984,0.000999000999000999,0.046453546453546456,0.05094905094905095,0.030969030969030968,0.08641358641358642,0.18331668331668333,0.05444555444555445,0.017482517482517484,0.03996003996003996,"https://www.ted.com/talks/al_seckel_says_our_brains_are_mis_wired
"
0.02514792899408284,0.022189349112426034,0.17899408284023668,0.07248520710059171,0.09319526627218935,0.028106508875739646,0.05029585798816568,0.05029585798816568,0.17159763313609466,0.13165680473372782,0.10059171597633136,0.029585798816568046,0.02514792899408284,0.020710059171597635,"https://www.ted.com/talks/dean_kamen_on_inventing_and_giving
"
0.015283842794759825,0.025473071324599708,0.06477438136826782,0.013828238719068414,0.09679767103347889,0.016739446870451237,0.13173216885007277,0.013828238719068414,0.12809315866084425,0.2321688500727802,0.22561863173216884,0.019650655021834062,0.010917030567685589,0.005094614264919942,"https://www.ted.com/talks/juan_enriquez_on_genomics_and_our_future
"
0.06146926536731634,0.23388305847076463,0.07946026986506746,0.03398300849575212,0.01649175412293853,0.025987006496751622,0.011494252873563218,0.03498250874562719,0.2708645677161419,0.04997501249375312,0.06896551724137931,0.08995502248875563,0.0069965017491254375,0.015492253873063468,"https://www.ted.com/talks/stefan_sagmeister_shares_happy_design
"
0.0353081986834231,0.00718132854578097,0.058049072411729505,0.01855176540993417,0.10412926391382406,0.0466786355475763,0.04308797127468582,0.017953321364452424,0.3099940155595452,0.18731298623578696,0.0945541591861161,0.059844404548174746,0.008378216636744464,0.008976660682226212,"https://www.ted.com/talks/alex_steffen_sees_a_sustainable_future
"
0.07913669064748201,0.012589928057553957,0.07553956834532374,0.10971223021582734,0.0035971223021582736,0.019784172661870502,0.02697841726618705,0.1079136690647482,0.16366906474820145,0.10611510791366907,0.09532374100719425,0.04316546762589928,0.03237410071942446,0.12410071942446044,"https://www.ted.com/talks/thom_mayne_on_architecture_as_connection
"
0.06896551724137931,0.10452586206896551,0.02478448275862069,0.10775862068965517,0.03017241379310345,0.03879310344827586,0.009698275862068966,0.08728448275862069,0.17456896551724138,0.09375,0.08189655172413793,0.09482758620689655,0.04849137931034483,0.034482758620689655,"https://www.ted.com/talks/chris_bangle_says_great_cars_are_art
"
0.08051948051948052,0.02857142857142857,0.04415584415584416,0.007792207792207792,0.012987012987012988,0.05714285714285714,0.05714285714285714,0.05194805194805195,0.18441558441558442,0.005194805194805195,0.0987012987012987,0.3194805194805195,0.033766233766233764,0.01818181818181818,"https://www.ted.com/talks/nora_york_sings_what_i_want
"
0.05938494167550371,0.032873806998939555,0.1378579003181336,0.01166489925768823,0.05726405090137858,0.012725344644750796,0.009544008483563097,0.014846235418875928,0.2926829268292683,0.2110286320254507,0.10392364793213149,0.03499469777306469,0.02014846235418876,0.0010604453870625664,"https://www.ted.com/talks/paul_bennett_finds_design_in_the_details
"
0.01804757998359311,0.20795734208367514,0.1837571780147662,0.008613617719442166,0.008203445447087777,0.011074651353568499,0.06644790812141099,0.006562756357670222,0.14848236259228875,0.018867924528301886,0.16488925348646433,0.14930270713699753,0.0036915504511894994,0.004101722723543888,"https://www.ted.com/talks/vik_muniz_makes_art_with_wire_sugar
"
0.0811419984973704,0.011269722013523666,0.058602554470323066,0.12997746055597295,0.035311795642374154,0.049586776859504134,0.014274981217129978,0.20510894064613072,0.0811419984973704,0.11344853493613824,0.08940646130728776,0.015026296018031555,0.049586776859504134,0.06611570247933884,"https://www.ted.com/talks/nick_bostrom_on_our_biggest_problems
"
0.01104330136588201,0.004068584713746004,0.11246730601569312,0.00959023539668701,0.06800348735832606,0.021505376344086023,0.0982272595175821,0.0052310374891020054,0.25399593141528626,0.13019471083987214,0.2045916884626562,0.07003777971519907,0.007846556233653008,0.0031967451322290033,"https://www.ted.com/talks/janine_benyus_shares_nature_s_designs
"
0.015015015015015015,0.0045045045045045045,0.08108108108108109,0.012012012012012012,0.03453453453453453,0.03153153153153153,0.1111111111111111,0.0045045045045045045,0.10960960960960961,0.2987987987987988,0.24474474474474475,0.018018018018018018,0.0,0.03453453453453453,"https://www.ted.com/talks/craig_venter_on_dna_and_the_sea
"
0.1301169590643275,0.019005847953216373,0.08187134502923976,0.1301169590643275,0.0,0.01023391812865497,0.023391812865497075,0.11695906432748537,0.06286549707602339,0.03070175438596491,0.09502923976608187,0.1388888888888889,0.08333333333333333,0.07748538011695906,"https://www.ted.com/talks/golan_levin_on_software_as_art
"
0.010625326598153632,0.04737850548684898,0.02072809615049643,0.00400627068454973,0.018463682285316148,0.009754398188468908,0.3372234802299251,0.012192997735586134,0.0968472391569413,0.10520815188991466,0.2337571851593799,0.09475701097369796,0.0064448702316669566,0.0026127852290541717,"https://www.ted.com/talks/susan_savage_rumbaugh_on_apes_that_write
"
0.03333333333333333,0.004137931034482759,0.032413793103448274,0.02482758620689655,0.014252873563218391,0.01632183908045977,0.20275862068965517,0.017241379310344827,0.14045977011494254,0.06022988505747127,0.13793103448275862,0.29011494252873565,0.020229885057471263,0.005747126436781609,"https://www.ted.com/talks/frans_lanting_s_lyrical_nature_photos
"
0.03263516804676084,0.07744763760350706,0.05260594252313687,0.010228933268387726,0.007793472966390648,0.007793472966390648,0.11397954213346323,0.0014612761811982464,0.04140282513395031,0.24159766195811008,0.3526546517291768,0.05406721870433512,0.003896736483195324,0.0024354603019970775,"https://www.ted.com/talks/sheila_patek_clocks_the_fastest_animals
"
